queue_id,subject_id,fact_key,priority,collection_status,preferred_source_type,assigned_method,attempt_count,last_attempt_at,result,notes
QUE-000312,CFG-000049,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000313,CFG-000049,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000314,CFG-000049,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000315,CFG-000049,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000316,CFG-000050,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000317,CFG-000050,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000318,CFG-000050,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000319,CFG-000050,ground_clearance_mm,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000320,CFG-000050,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000321,CFG-000050,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000322,CFG-000051,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000323,CFG-000051,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000324,CFG-000051,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000325,CFG-000051,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000326,CFG-000051,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000327,CFG-000051,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000328,CFG-000052,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000329,CFG-000052,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000330,CFG-000052,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000331,CFG-000052,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000332,CFG-000052,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000333,CFG-000052,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000334,CFG-000053,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000335,CFG-000053,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000336,CFG-000053,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000337,CFG-000053,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000338,CFG-000053,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000339,CFG-000053,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000340,CFG-000054,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000341,CFG-000054,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000342,CFG-000054,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000343,CFG-000054,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000344,CFG-000054,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000345,CFG-000054,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000346,CFG-000055,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000347,CFG-000055,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000348,CFG-000055,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000349,CFG-000055,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000350,CFG-000055,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000351,CFG-000055,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000352,CFG-000056,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000353,CFG-000056,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000354,CFG-000056,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000355,CFG-000056,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000356,CFG-000056,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000357,CFG-000056,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000358,CFG-000057,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000359,CFG-000057,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000360,CFG-000057,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000361,CFG-000057,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000362,CFG-000057,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000363,CFG-000057,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000364,CFG-000058,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000365,CFG-000058,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000366,CFG-000058,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000367,CFG-000058,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000368,CFG-000058,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000369,CFG-000058,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000370,CFG-000059,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000371,CFG-000059,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000372,CFG-000059,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000373,CFG-000059,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000374,CFG-000059,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000375,CFG-000059,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000376,CFG-000060,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000377,CFG-000060,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000378,CFG-000060,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000379,CFG-000060,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000380,CFG-000060,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000381,CFG-000060,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000382,CFG-000061,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000383,CFG-000061,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000384,CFG-000061,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000385,CFG-000061,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000386,CFG-000061,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000387,CFG-000061,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000388,CFG-000062,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000389,CFG-000062,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000390,CFG-000062,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000391,CFG-000062,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000392,CFG-000062,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000393,CFG-000062,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000394,CFG-000063,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000395,CFG-000063,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000396,CFG-000063,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000397,CFG-000063,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000398,CFG-000063,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000399,CFG-000063,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000400,CFG-000064,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000401,CFG-000064,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000402,CFG-000064,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000403,CFG-000064,ground_clearance_mm,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000404,CFG-000064,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000405,CFG-000064,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000406,CFG-000065,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000407,CFG-000065,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000408,CFG-000065,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000409,CFG-000065,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000410,CFG-000065,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000411,CFG-000065,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000412,CFG-000066,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000413,CFG-000066,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000414,CFG-000066,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000415,CFG-000066,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000416,CFG-000066,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000417,CFG-000066,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000418,CFG-000067,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000419,CFG-000067,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000420,CFG-000067,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000421,CFG-000067,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000422,CFG-000067,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000423,CFG-000067,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000424,CFG-000068,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000425,CFG-000068,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000426,CFG-000068,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000427,CFG-000068,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
QUE-000428,CFG-000068,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_03 collected.
QUE-000429,CFG-000068,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 gap retained; no inference.
